t,logret_pct,split
540,-0.4365574955507792,train
541,-1.1829804387590168,train
542,-3.0184556089952035,train
543,-3.838021141788476,train
544,-3.2504458002624226,train
545,-2.560626580810247,train
546,-3.36465457761736,train
547,-2.243468244699093,train
548,-0.329750749006888,train
549,0.8793803503975656,train
550,3.6921461651097736,train
551,2.3729227483780346,train
552,-1.236858735776189,train
553,-3.838854060870437,train
554,-1.39244941263154,train
555,0.772960248191253,train
556,1.2470338412065785,train
557,3.2424480419411617,train
558,1.1979228724061082,train
559,1.1231960887869308,train
560,2.046582015614746,train
561,2.519382831461946,train
562,0.6297039135234752,train
563,-1.27900761128091,train
564,-1.1845935636765614,train
565,-1.1000208554487607,train
566,-0.834448169874281,train
567,-2.220801222394937,train
568,0.4140456798601533,train
569,0.9738113669492466,train
570,-2.3617271563201703,train
571,-3.1630234896360263,train
572,-3.2265730044559815,train
573,-2.0927109150609997,train
574,-1.55086870425288,train
575,0.6822644251796727,train
576,-1.4323508859231673,train
577,-1.4176797991327832,train
578,-0.9110491443935677,train
579,-0.3599539238836611,train
580,-0.2675145840168572,train
581,0.03957592697146205,train
582,0.28253328198940647,train
583,0.3131652272229092,train
584,-0.648434830543945,train
585,-0.4183226702167446,train
586,-0.5626707487001461,train
587,-1.8915606770256628,train
588,-2.2431376302099832,train
589,0.04691868749803311,train
590,1.8389059219002495,train
591,0.05759421649969891,train
592,-0.4838877877912063,train
593,-0.8316609635523072,train
594,-1.866004609680706,train
595,-0.3170008486141107,train
596,1.2706035581777428,train
597,0.6479225182780374,train
598,0.7509898640015085,train
599,0.6849756106721222,train
600,-2.2796083107440994,train
601,-0.7081016696117569,train
602,-1.8775205737639684,train
603,-1.8732872304010824,train
604,-1.2281386928608116,train
605,-1.1776066641262384,train
606,-1.1325659229385334,train
607,-2.972655298630166,train
608,-4.206642471518932,train
609,-1.3561592402038187,train
610,-1.6824307872006976,train
611,-0.6971318147306894,train
612,0.39167665170600585,train
613,0.14170379482433815,train
614,0.3023219245015051,train
615,-0.4316858331109412,train
616,-1.5607744398828254,train
617,-2.578686022986129,train
618,-1.739191573484458,train
619,-1.0496396687949892,train
620,0.38215813065380744,train
621,0.7539062949259127,train
622,2.687638689103905,train
623,3.278437277914216,train
624,1.8899325605532997,train
625,-0.3255797347578904,train
626,-0.3483037136116226,train
627,1.4417472082000111,train
628,0.41767723527127587,train
629,0.959467929276542,train
630,0.7194119313059282,train
631,0.6853291809829013,train
632,1.25630997652119,train
633,1.8309388893750542,train
634,3.0014666980222136,train
635,0.9841182582019383,train
636,2.472892365694447,train
637,0.9459389556859752,train
638,-0.579514395824408,train
639,-1.7127552971758182,train
640,-1.2523671776988545,train
641,-0.42462489775835804,train
642,1.3158596460743532,train
643,2.4794925786998974,train
644,0.7296404501945016,train
645,0.44543061238112486,train
646,-1.2407728966124458,train
647,-1.009572712243307,train
648,-1.5590713957439402,train
649,-2.320634668525924,train
650,-1.1177360221604251,train
651,-0.7663834151257478,train
652,0.4553191331225431,train
653,0.4826592212296127,train
654,3.3468191111394803,train
655,1.7095592090600995,train
656,-0.2252755151633118,train
657,-1.5137287460377435,train
658,-0.6229413611766353,train
659,0.9989407891375239,train
660,0.7621049352071759,train
661,0.07421615433113747,train
662,0.35254346251475216,train
663,0.5609982987671485,train
664,2.4775319793610575,train
665,2.9977752634826618,train
666,2.830451966803964,train
667,1.8130004191441274,train
668,-1.6055048895033335,train
669,-1.3804422893170731,train
670,-0.7302116527609392,train
671,-2.3479752508353124,train
672,-3.0390886351277744,train
673,-2.4120750422140564,train
674,-2.198188770265237,train
675,-0.5973475007380604,train
676,-0.543012765772097,train
677,-1.7325208276502604,train
678,0.40945984830021553,train
679,1.163945174703266,train
680,1.4444751963795381,train
681,1.5632688528997698,train
682,3.754234447118231,train
683,3.7516393604771965,train
684,2.7402884613640057,train
685,4.547385557338012,train
686,3.76791968986855,train
687,1.1729083880638225,train
688,1.7287309096610768,train
689,1.8907661477333766,train
690,1.9370763808327276,train
691,2.964141904146177,train
692,0.6979629603513757,train
693,0.07417785080858195,train
694,-0.21058668544152226,train
695,-0.2312617586695401,train
696,0.5315167021930709,train
697,0.28334917576019936,train
698,-0.1187543897558875,train
699,1.4189995688698391,train
700,1.1273504401423216,train
701,-0.04794310097256732,train
702,-0.5689232268164962,train
703,1.6205111001990704,train
704,2.423730743245075,train
705,2.523497582020072,train
706,0.8455427233875733,train
707,-0.1300517156759098,train
708,-0.0848420435908192,train
709,-0.19095655807807632,train
710,1.872981041656847,train
711,3.0606472442641213,train
712,1.3961367991849856,train
713,0.6234007856033734,train
714,0.5060031401842462,train
715,0.4966764206625897,train
716,-0.6480786070414732,train
717,1.3113722666823413,train
718,0.4649596885782902,train
719,-0.0848473204268387,train
720,-1.1608565677653493,train
721,-0.3158335647499165,train
722,-0.6557681701902215,train
723,0.3474238995841776,train
724,-0.18995889078173198,train
725,1.3074887481996686,train
726,0.8646002212587522,train
727,-0.7163162467814808,train
728,0.990454877738532,train
729,2.7830225741853654,train
730,2.1683283823738684,train
731,2.9777035723549594,train
732,1.6708001041848393,train
733,1.6705220195339168,train
734,1.7520884499038265,train
735,1.8081894271489114,train
736,-0.08707086870214702,train
737,-4.942632799878063,train
738,-3.179429494829247,train
739,-0.08992839487113094,train
740,0.2936109898713889,train
741,-2.657930572025648,train
742,-1.7631644639229067,train
743,0.6350440382464932,train
744,2.381289969728927,train
745,3.2447032142944656,train
746,1.567219521926146,train
747,-2.6690305172414024,train
748,-1.8847628184812595,train
749,-0.25071644603739385,train
750,0.47939132655850697,train
751,0.4347306181037002,train
752,2.8424154999055937,train
753,3.3720262699873995,train
754,3.1533561447366547,train
755,3.0818224281257507,train
756,1.0050766899854902,train
757,0.4310130837721903,train
758,0.42947573673014505,train
759,-0.9471533462445183,train
760,0.31843845434238294,train
761,0.08726820384174824,train
762,2.604896138672894,train
763,2.2769537034650114,train
764,0.9721645284244567,train
765,-4.617980427761229,train
766,-1.870613796291119,train
767,-1.9487916463332495,train
768,-1.4916297647765984,train
769,0.36661520295392536,train
770,-0.893948498196828,train
771,-2.123920317506844,train
772,1.0487143038754796,train
773,1.8957332903180673,train
774,1.2824910800658176,train
775,-1.7509832455741003,train
776,-1.9557481987471075,train
777,-0.667257919456484,train
778,-3.5918074041894563,train
779,-5.014142473498779,train
780,-3.8348354861766456,train
781,3.284078998771886,train
782,3.7306588060118835,train
783,2.09099557373801,train
784,1.3983457515255366,train
785,0.9308462056962687,train
786,0.8284973034550045,train
787,-0.2469753853324508,train
788,-1.1843469012389902,train
789,-1.6477594408951097,train
790,-2.350345332288386,train
791,-0.152910353497235,train
792,1.1034083199801588,train
793,1.264842589904784,train
794,0.6461527074384675,train
795,-0.7447202637979163,train
796,-0.23224764488414718,train
797,-0.4018053987356463,train
798,-3.020772871009395,train
799,-3.1739215821859244,train
800,-0.4774759726952253,train
801,1.6126689253289854,train
802,2.9383305821070995,train
803,2.4249706392334156,train
804,-0.05470799477786884,train
805,0.18504035963441223,train
806,1.4967915474604723,train
807,-0.3145048126575081,train
808,-2.189347873115557,train
809,-1.8302280835511806,train
810,-1.5203100016339146,train
811,-1.5049896097533264,train
812,1.211678730325251,train
813,3.29977569602307,train
814,2.942529698663239,train
815,1.3470713909961607,train
816,-2.0581747217214383,train
817,-1.4597787236743285,train
818,3.0689075956074863,train
819,4.083459816381583,train
820,2.8299910213327037,train
821,2.0765379191058693,train
822,1.802702455283139,train
823,1.7116598577669464,train
824,-0.40630921898667915,train
825,-2.8661857567279476,train
826,-3.2082877461079886,train
827,-3.923634961171781,train
828,-3.154176888174878,train
829,-2.89614759173946,train
830,-0.7757579580718893,train
831,-1.6635976851643908,train
832,-1.3630967796103999,train
833,-1.2375003602599235,train
834,-0.21339519780799254,train
835,-2.1048648081852037,train
836,-1.5350404259026542,train
837,1.3657045808577681,train
838,2.931405829389054,train
839,3.6990355044088443,train
840,1.7051724399380297,train
841,0.33371721874119387,train
842,1.283351544616208,train
843,0.7589471343337426,train
844,0.8160402234910771,train
845,1.6647743654333116,train
846,1.8817565162771568,train
847,0.08281412124745481,train
848,-1.7394701148998957,train
849,-1.362548957389912,train
850,-1.1092275816357693,train
851,-0.6468901408703044,train
852,0.44385042579677414,train
853,-0.9616857002574243,train
854,-0.7015891494747911,train
855,0.8048152442792177,train
856,1.7652011444938394,train
857,1.1425095327591113,train
858,0.6314167992931911,train
859,-0.8514574996057279,train
860,-2.3994557310194278,train
861,-0.08155558569885493,train
862,0.5838037348291749,train
863,0.445211784685501,train
864,0.43783796475604053,train
865,3.55869050751063,train
866,1.8607803515330594,train
867,-0.4778061839606219,train
868,-1.999148519113028,train
869,-1.2464564130445344,train
870,-2.9108511036442177,train
871,-0.4152397011538686,train
872,0.8732103739074407,train
873,1.6803129129279961,train
874,1.5483428338429914,train
875,-11.643470664923255,train
876,-4.902726543951908,train
877,11.381368413721447,train
878,15.072046433451838,train
879,8.614800220658642,train
880,-5.527996352138418,train
881,-6.602104598060253,train
882,-9.32975986216291,train
883,2.312036302475426,train
884,0.6725456141308193,train
885,-4.431370709856069,train
886,-4.161052985773729,train
887,-5.014033414072242,train
888,-3.0782059311238763,train
889,-7.212261173549144,train
890,-6.460029641341106,train
891,-3.8835144555999284,train
892,-9.234418964648858,train
893,-14.317492209938628,train
894,-2.6811951788234785,train
895,-2.3989998711363074,train
896,-4.908004733318841,train
897,-9.504190842118183,train
898,-5.638758909925818,train
899,-4.609389984070232,train
900,-5.183292730701138,train
901,0.6737889262650779,train
902,0.8191454703559649,train
903,-7.705414110318018,train
904,-9.044813677679123,train
905,-5.0386674086683705,train
906,-5.251987829646463,train
907,-0.38565308486770344,train
908,-1.1131549997990546,train
909,1.3488470555811534,train
910,1.4069979278068845,train
911,-0.7233035235717542,train
912,-3.943657550881647,train
913,1.1790378374556618,train
914,-1.082290340671355,train
915,-5.9552670784638195,train
916,-4.5346373470302135,train
917,-3.6855924886931914,train
918,-4.630108433255719,train
919,-3.3982215949468095,train
920,0.9597966643280603,train
921,3.1504712540002595,train
922,2.2576294152833327,train
923,-0.9478539314058726,train
924,-2.043940364372455,train
925,-4.661114283541561,train
926,-2.647171436110608,train
927,3.9500157252322547,train
928,1.2327444264461136,train
929,-2.1958144941479736,train
930,-1.9577388698565779,train
931,0.9148742702639129,train
932,-1.6744181103973053,train
933,-6.177874093894485,train
934,-2.416604331006477,train
935,0.5401945514392006,train
936,1.654197498133659,train
937,3.51552102231431,train
938,4.608625730133156,train
939,4.026646799135953,train
940,4.586083405359205,train
941,3.0788011950365073,train
942,2.676024267105117,train
943,1.5282365785740066,train
944,2.5025617243148672,train
945,-3.461319190757749,train
946,-7.621411489304142,train
947,-6.546252293875786,train
948,-6.456072799483933,train
949,-8.29740740541535,train
950,-9.504208879455556,train
951,-5.767510109894217,train
952,-1.8288694901376714,train
953,1.774789423464312,train
954,5.1266357068341994,train
955,4.223853008207309,train
956,-1.1781717114033041,train
957,-2.2610828585799343,train
958,-4.362098749946076,train
959,-2.108737708425302,train
960,0.6236176215820188,train
961,0.604803435879132,train
962,-0.1879966306014335,train
963,-1.2671361967511736,train
964,0.9742410818073777,train
965,-0.956391749039065,train
966,-0.5879841251899077,train
967,-0.37929014210928497,train
968,-2.284950474068439,train
969,-13.488390924700328,train
970,-10.858618635017361,train
971,-6.794617727409887,train
972,2.321933633848559,train
973,3.6286822361496323,train
974,2.918036778949655,train
975,5.2324618298717835,train
976,5.296081982653646,train
977,2.2575241227697913,train
978,1.5612830197786762,train
979,2.8676683001838033,train
980,6.279995996970903,train
981,4.2896793230542425,train
982,4.5004162546471616,train
983,1.6637363846127309,train
984,2.1058099474023315,train
985,0.8137455193929973,train
986,-1.035107429204072,train
987,-1.3710090624982412,train
988,-1.6895863102053807,train
989,0.1792490133092791,train
990,0.5565800934303177,train
991,1.8691145382885195,train
992,-0.2214847507056651,train
993,-2.700625163242827,train
994,-3.636148844277911,train
995,-3.486189811334052,train
996,-1.94703005141348,train
997,0.4362518743124786,train
998,2.397959024416997,train
999,3.69914147347467,train
1000,1.260622554460083,train
1001,0.28644235509006744,train
1002,-1.6006370850551035,train
1003,-4.437578881219815,train
1004,-0.2454459038605975,train
1005,1.2217022572704839,train
1006,1.3611986386440411,train
1007,4.374511831206978,train
1008,4.414763354015365,train
1009,0.6928610649515383,train
1010,-1.5071590040719856,train
1011,-1.323665352584953,train
1012,-1.4161142232188573,train
1013,0.39874438686639524,train
1014,0.7076954562322771,train
1015,1.5442082177017291,train
1016,3.79364461989259,train
1017,0.1316375876087882,train
1018,-0.48198184395920807,train
1019,1.0841963006218593,train
1020,1.2354497681693426,train
1021,0.5336868292922515,train
1022,1.989817399136889,train
1023,1.433543187521531,train
1024,-1.46763683902906,train
1025,-2.259389146337442,train
1026,-1.8007956386112147,train
1027,-1.1222202639704029,train
1028,-0.26428268272006467,train
1029,-0.8376921428625789,train
1030,0.44812478526946586,train
1031,-2.435483720739683,train
1032,-0.5544661985381117,train
1033,-1.5552795677686289,train
1034,-8.406360411748038,train
1035,-10.772561969637698,train
1036,-8.077737642484891,train
1037,-6.3125457550312545,train
1038,-1.5987629006768982,train
1039,-1.6971210154644545,train
1040,-1.6156995794567415,train
1041,-2.5311908041994307,train
1042,-2.003565383984627,train
1043,-4.3684766832269375,train
1044,-3.0052301860334483,train
1045,-1.314417297599743,train
1046,-0.5961579916487347,train
1047,0.928283175583426,train
1048,0.16435116801022315,train
1049,-2.7496455564820503,train
1050,-9.241996629326465,train
1051,-8.739255969199473,train
