t,y,split
292,11.534503099291031,train
293,10.166656483524383,train
294,8.261213719717098,train
295,7.181886417617482,train
296,7.5859483358311985,train
297,9.779867514955079,train
298,11.031861006779183,train
299,9.356064664950736,train
300,9.028673757944768,train
301,8.580566345519545,train
302,10.631579614352033,train
303,10.583398382046795,train
304,9.719934980378266,train
305,9.628730428291567,train
306,10.640103937359767,train
307,11.541458483354875,train
308,9.576466866323065,train
309,9.157918101597705,train
310,8.182281042397506,train
311,9.095329056681557,train
312,8.282693521014993,train
313,9.06958277008337,train
314,8.804010001050058,train
315,8.054125926208043,train
316,8.941135805038998,train
317,10.033944434974728,train
318,10.130399433511576,train
319,11.308904586609842,train
320,10.785569204296063,train
321,10.470923149389176,train
322,10.155589444380857,train
323,9.47971058111082,train
324,9.9100182207593,train
325,9.556347184006128,train
326,9.270892865737288,train
327,10.639074104069882,train
328,10.078256541223496,train
329,7.467215392248764,train
330,8.445164681524385,train
331,12.216618508981156,train
332,13.310191209790307,train
333,10.201387680877788,train
334,7.686764542903812,train
335,7.335442267292236,train
336,8.638007091083228,train
337,8.659332432093024,train
338,9.551094917037494,train
339,10.501789950350176,train
340,9.435418019913183,train
341,9.672510698742526,train
342,11.777402113137173,train
343,12.642669574347506,train
344,11.62211010759573,train
345,9.938583529786236,train
346,9.885842180530421,train
347,8.470085741596435,train
348,8.66145639780985,train
349,8.655310876029935,train
350,11.313098925690568,train
351,11.7848202854933,train
352,12.996893742988268,train
353,10.923224174400742,train
354,10.35741024410356,train
355,10.109012462221736,train
356,9.483740954853923,train
357,9.528173430466873,train
358,10.825379766828107,train
359,10.990201990940777,train
360,8.977656297935608,train
361,8.096472348702164,train
362,7.576596952141475,train
363,8.316438850023117,train
364,9.10315674743736,train
365,8.08357991713185,train
366,6.618081370845416,train
367,7.537751626826676,train
368,8.609277950707193,train
369,7.270964326681116,train
370,8.07317959802649,train
371,9.30151249766164,train
372,9.895201287432927,train
373,8.581847302194475,train
374,9.07239085625743,train
375,10.109402809390415,train
376,13.235525181247043,train
377,13.659724255022246,train
378,12.776015352337348,train
379,10.762691014908151,train
380,10.513203161895001,train
381,11.04581655546968,train
382,12.364506940782897,train
383,11.459532863973408,train
384,9.970988707312648,train
385,8.639397290356692,train
386,9.569428908565635,train
387,11.851972190553807,train
388,11.847022057233254,train
389,10.497777378924763,train
390,9.662713972898413,train
391,9.38966279086638,train
392,10.689787275331662,train
393,8.722918463884824,train
394,7.455042664760934,train
395,6.759670286023601,train
396,5.777043174052256,train
397,6.001541834477818,train
398,6.542694405486228,train
399,8.081016002759075,train
400,10.532152398072054,train
401,11.125967070847407,train
402,9.807776833884432,train
403,8.876490317251049,train
404,9.991932002911424,train
405,9.858058284691898,train
406,8.938370526539352,train
407,9.118482821383578,train
408,9.483086945206074,train
409,10.714443537262333,train
410,10.805221146062697,train
411,11.222633754934627,train
412,9.802308902427992,train
413,9.265636966403646,train
414,8.987925923740244,train
415,8.286994672722038,train
416,7.020119610845133,train
417,8.143627056389132,train
418,9.146671306851815,train
419,9.121457808547895,train
420,8.981173262439004,train
421,10.323283891127739,train
422,8.744418364478339,train
423,6.963865781699115,train
424,5.971493034680267,train
425,8.894816256109792,train
426,11.189463682783149,train
427,12.53831561144596,train
428,10.522682756304732,train
429,8.169425531699902,train
430,8.176831903565475,train
431,9.289638321817906,train
432,10.877734893042035,train
433,10.849757590157637,train
434,10.65033784471802,train
435,10.357397981544565,train
436,10.987421857630663,train
437,11.744373330564006,train
438,9.84513654326364,train
439,6.649368687030029,train
440,7.266242571463296,train
441,10.154625306720316,train
442,10.886840098771433,train
443,8.590659588249242,train
444,7.649211633247166,train
445,9.248750577709407,train
446,12.557114420663956,train
447,13.547073602944371,train
448,11.966579734006192,train
449,9.243355818483275,train
450,8.372238873132055,train
451,8.599545271650374,train
452,8.487935760047426,train
453,10.93441369097812,train
454,13.417786551784893,train
455,14.618482968714307,train
456,12.106995120490557,train
457,10.727665780494927,train
458,10.503296844672679,train
459,11.188044931327044,train
460,12.288626548339389,train
461,12.453984475670307,train
462,12.343368635452851,train
463,11.93088769723951,train
464,11.410772271917795,train
465,8.908744141614577,train
466,8.250146879147715,train
467,8.049639012974739,train
468,7.830250837940167,train
469,10.102678155812843,train
470,12.770498909585763,train
471,14.527940817466396,train
472,13.512036670962072,train
473,12.770759826836164,train
474,11.398296002633577,train
475,10.756823569109054,train
476,9.047353880902996,train
477,9.13273978783604,train
478,9.586930740919769,train
479,8.898673877378329,train
480,8.784756305287004,train
481,8.974862653459812,train
482,11.48670824047938,train
483,12.96066823454269,train
484,12.507965038587827,train
485,11.228773913542069,train
486,10.15805904519022,train
487,9.644910381228495,train
488,8.57332927663565,train
489,8.477093381393548,train
490,8.25966217143414,train
491,7.728883870150245,train
492,8.747056413084861,train
493,10.076318038443587,train
494,9.035087443558247,train
495,8.538624525396001,train
496,9.632324544775255,train
497,11.725807946094585,train
498,13.099516670917543,train
499,12.317488742624757,train
500,10.045384256935264,train
501,7.841327722791679,train
502,8.155918716478094,train
503,9.659255868846472,train
504,11.963590997052245,train
505,13.175735057468088,train
506,12.249057348647073,train
507,9.526385544958195,train
508,8.047013123326998,train
509,8.530287755269468,train
510,9.48295842937508,train
511,9.538645478196061,train
512,9.76140422088042,train
513,9.38657591191271,train
514,8.924633252440783,train
515,9.334643873767163,train
516,9.425903752060428,train
517,10.022838321741233,train
518,10.420391052716228,train
519,9.340197901033195,train
520,8.536327409534698,train
521,10.061121852957985,train
522,9.840087396592162,train
523,7.763132452696813,train
524,5.320849069818948,train
525,6.115095296449526,train
526,8.373536646948061,train
527,10.099085161455875,train
528,11.715141415218127,train
529,8.886575439885377,train
530,8.362595428816542,train
531,10.041855991102125,train
532,10.327646851798713,train
533,9.864909700234268,train
534,8.426744285520693,train
535,7.673859051834338,train
536,8.001700350491141,train
537,10.405478357486356,train
538,13.263401424665027,train
539,12.990145573730523,train
540,13.287112188578211,train
541,11.92895453502857,train
542,12.704742415262858,train
543,11.841936543140045,train
544,11.079624113205,train
545,10.488877430785497,train
546,13.383453270617208,train
547,14.470310936720367,train
548,12.657070310065,train
549,11.209028740260933,train
550,9.768056737210062,train
551,9.215058116914719,train
552,10.117611102593584,train
553,10.59553542103846,train
554,10.979597174199228,train
555,10.574805092437655,train
556,10.506010006545628,train
557,10.730016025681065,train
558,8.696355880099784,train
559,8.866884281586838,train
560,8.287703946314465,train
561,7.645877305281879,train
562,7.928846619704278,train
563,8.94140050739935,train
564,9.311306158069803,train
565,10.422234719329692,train
566,9.255887280811042,train
567,8.681243363796895,train
568,8.106763758167183,train
569,8.75788340844638,train
570,9.844321913122041,train
571,9.392132409903649,train
572,10.013864788508927,train
573,10.212665677347658,train
574,8.552707971693849,train
575,6.188461460092905,train
576,6.398870970094997,train
577,7.972220603619303,train
578,9.644839581503547,train
579,10.22715812738426,train
580,10.41304356779471,train
581,11.22891524945285,train
582,10.06637991914396,train
583,8.322689177230268,train
584,6.849947915890169,train
585,7.886628097429717,train
586,10.629068652766627,train
587,11.318153680382256,train
588,8.382781000578534,train
589,5.506843936246436,train
590,5.10355896980924,train
591,6.754237807074241,train
592,8.501007233181033,train
593,9.685628252141816,train
594,9.8052635610969,train
595,10.886368555340145,train
596,10.314196032136373,train
597,9.142016284580915,train
598,9.168260597617781,train
599,8.11721998874029,train
600,8.933274699723968,train
601,9.607941031628114,train
602,10.144492993132646,train
603,11.75988962207184,train
604,11.125539487615956,train
605,12.531861696684444,train
606,11.737289829641933,train
607,9.717202487405181,train
608,8.650373322369,train
609,7.7229712593903965,train
610,7.776760143348585,train
611,8.939822004173267,train
612,10.484261559031854,train
613,10.423046998244132,train
614,11.007103861616244,train
615,11.879691467939137,train
616,13.235701415871027,train
617,13.088080797756696,train
618,13.084794172166587,train
619,9.937133554892023,train
620,8.323907603504026,train
621,7.234926593807528,train
622,8.402344288747603,train
623,9.012290203943893,train
624,9.482478728644908,train
625,11.556316447554266,train
626,11.793950756840841,train
627,11.69127789089987,train
628,10.383320417590388,train
629,9.847704433155073,train
630,9.744592127060722,train
631,10.37406166766384,train
632,11.692935603188273,train
633,13.312920253379994,train
634,13.079311566001216,train
635,12.257025389618248,train
636,9.698178730566482,train
637,8.714309378860253,train
638,9.75513729814776,train
639,11.539752239123278,train
640,12.018019991986701,train
641,12.087472604787376,train
642,11.66568514717223,train
643,12.173416503450534,train
644,11.89016332760295,train
645,10.751176811737862,train
646,10.157392850692183,train
647,6.9641295932792735,train
648,7.183184951991778,train
649,4.591464385847915,train
650,4.2054076204524256,train
651,6.276477023669441,train
652,9.518292202841057,train
653,10.085075543473662,train
654,9.093252968189693,train
655,9.979947573490406,train
656,10.17639219962015,train
657,12.660972689787268,train
658,12.469594204382393,train
659,11.987709090947542,train
660,12.27187173892251,train
661,11.869489102264474,train
662,10.150051276487284,train
663,8.970695439650704,train
664,8.84598982653068,train
665,8.18994726304887,train
666,8.307724217952476,train
667,8.11164556130835,train
668,9.82559895305165,train
669,10.661779618618482,train
670,10.553641376075625,train
671,9.899915884537572,train
672,9.830769871335706,train
673,10.614389594083983,train
674,9.817346473587653,train
675,8.411372938847345,train
676,9.285620328856252,train
677,9.771327998107573,train
678,8.895971857669442,train
679,8.97664162937217,train
680,9.83573274400796,train
681,9.086941887106004,train
682,9.150917318309542,train
683,10.002505672111418,train
684,11.090198891879881,train
685,11.766775580080381,train
686,9.794481904956719,train
687,9.228354668405295,train
688,8.899860908347511,train
689,9.069726168025529,train
690,10.27999005458029,train
691,12.16851243423475,train
692,14.099339997872125,train
693,14.612752971528629,train
694,12.803267559518453,train
695,11.121910865066093,train
696,10.731455531829463,train
697,10.74797750997997,train
698,10.727432157714118,train
699,11.14967244718622,train
700,10.87647341607427,train
701,9.751555308852545,train
702,8.785161568056182,train
703,9.480589418444294,train
704,10.206964434382208,train
705,10.875272608657848,train
706,11.304455781996388,train
707,10.616373835551297,train
708,10.815346695793737,train
709,10.911325966925109,train
710,9.559299051686587,train
711,10.438616930048283,train
712,10.121862859594609,train
713,8.612986838153137,train
714,7.058343966331838,train
715,6.445505175607615,train
716,7.87343316994887,train
717,9.134226438798239,train
718,9.665618019343583,train
719,10.400848659410364,train
720,10.855817346720851,train
721,11.127102147643031,train
722,11.123318621697482,train
723,11.283328573649879,train
724,8.797046932835833,train
725,7.721268531654248,train
726,5.788036511809116,train
727,6.95662094123647,train
728,8.57887457657791,train
729,11.11797822297243,train
730,12.805671902036305,train
731,12.562814828858855,train
732,10.772067530522154,train
733,10.01048666280387,train
734,9.289190226515473,train
735,9.499081111980912,train
736,10.686964535543272,train
737,10.497194139645309,train
738,11.013474616156302,train
739,11.316058677717972,train
740,10.191773144696223,train
741,10.487705050631252,train
742,11.038687769597763,train
743,11.317667857914651,train
744,10.047060407676742,train
745,8.433338494591316,train
746,7.7736900050499,train
747,9.064293222062766,train
748,9.20707596520606,train
749,9.981695062740762,train
750,8.821644776553622,train
751,8.648536897679849,train
752,9.053539956445052,train
753,12.25588949313346,train
754,11.526580227785253,train
755,12.00059008548463,train
756,11.077303417979401,train
757,11.121103976747907,train
758,10.733342198646021,train
759,10.772043668258963,train
760,10.359241011452452,train
761,11.539029862948325,train
762,11.024725519092458,train
763,11.63874542522085,train
764,10.414991307591485,train
765,9.827829579352537,train
766,8.412365031758005,train
767,8.994011850890937,train
768,11.116550397191364,train
769,11.79894296982896,train
770,11.086887256896244,train
771,8.868447178840833,train
772,8.129646715667793,train
773,7.063966504023574,train
774,6.998493709713292,train
775,8.213135623482014,train
776,10.895588287283653,train
777,14.632844163869443,train
778,13.856655636776978,train
779,13.189832091507144,train
780,11.4836710885672,train
781,10.478001681800801,train
782,10.296171303023943,train
783,10.252016928118609,train
784,10.376750514106641,train
785,9.822076523479828,train
786,8.222102808888605,train
787,6.580625430737043,train
788,7.8039328338762886,train
789,9.140644341650727,train
790,9.670065763441018,train
791,9.659627296430177,train
792,10.455506155240538,train
793,10.956647824388742,train
794,10.189436784099566,train
795,10.797078787682143,train
796,12.351326243529135,train
797,12.946338698886088,train
798,12.91502138647108,train
799,12.791725636831819,train
800,12.941073685506824,train
801,12.603059354294956,train
802,12.036949869117928,train
803,11.505725882911262,train
804,9.69418199996754,train
805,9.724709984031808,train
806,8.482183927913242,train
807,7.979680183593904,train
808,9.607092683577307,train
809,11.544514469616432,train
810,13.473515274852865,train
811,12.428867650260106,train
812,9.722139290454136,train
813,8.179391908010807,train
814,8.511906519864938,train
815,9.687155825647883,train
816,11.472708895252184,train
817,11.214643890367856,train
818,10.911845116448939,train
819,9.225595819224482,train
820,9.358621448647689,train
821,9.680310452854968,train
822,9.4324676851445,train
823,9.145894863987353,train
824,9.055780849932606,train
825,9.23312530329871,train
826,11.385734305992491,train
827,11.740665559697005,train
828,11.044096429596252,train
829,7.845480776226688,train
830,6.353568262001656,train
831,6.909339240842838,train
832,8.064460736708597,train
833,10.699426555279238,train
834,11.251892662976989,train
835,12.299966030173682,train
836,11.64436346776212,train
837,10.88008612477923,train
838,9.989241958657336,train
839,9.703808500094473,train
840,11.510687062235071,train
841,9.536574962734994,train
842,6.794905752376132,train
843,5.74418296862924,train
844,7.350362224098745,train
845,10.167062477180826,train
846,11.71907938226338,train
847,11.109668342242554,train
848,11.166232806678986,train
849,11.752858065956008,train
850,11.808618007714548,test
851,12.026078034225643,test
852,11.500658600405195,test
853,10.252474383903342,test
854,10.22742048120186,test
855,10.29563830491564,test
856,10.444929982232653,test
857,11.696135242463189,test
858,9.170342747064613,test
859,6.939426269946028,test
860,5.536291574978043,test
861,6.716077535183199,test
862,8.457692384516328,test
863,8.279858178471251,test
864,7.589943067624089,test
865,7.1136574332448745,test
866,10.624151579549475,test
867,13.926511040131889,test
868,13.64075234323357,test
869,11.15773687385031,test
870,8.106721011924561,test
871,5.88854581705751,test
872,6.570484194760661,test
873,7.3561825300007495,test
874,8.812035661724819,test
875,8.038594729862574,test
876,7.583528543903298,test
877,8.266096233913517,test
878,9.82033253928837,test
879,11.07239824915408,test
880,9.732070022033483,test
881,9.878952560027713,test
882,9.106686104209697,test
883,10.07495225287811,test
884,10.298671122508678,test
885,9.028153326097652,test
886,8.31864373413855,test
887,8.939450132795828,test
888,10.53724512910994,test
889,10.952152327245603,test
890,12.116588951683065,test
891,12.701312730145474,test
892,11.845623777916314,test
893,11.321779510037839,test
894,12.445573317344568,test
895,14.298240205627284,test
896,12.371031941817291,test
897,9.376807892147001,test
898,9.44522743156929,test
899,9.1676591893639,test
